IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP44;IP_PROP45;IP_PROP46;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
1142272053498299817;Противень 365/260/55;Противень 365/260/55;;32240;;;;;;1;;;;;;;;
3108476148082647315;Противень 400/295/50;Противень 400/295/50;;36127;;;;;;1;;;;;;;;
5477958584368035737;Сковорода 26см с антипригарным покрытием;Сковорода 26см с антипригарным покрытием;;35459;;;;;;1;;;;;;;;
5731232816128824555;Сковорода 26см с антипригарным покрытием (светлый) с ручкой;Сковорода 26см с антипригарным покрытием (светлый) с ручкой;;32222;;;;;;1;;;;;;;;
1321472885072148644;Сковорода 26см с антипригарным покрытием (тёмный) с ручкой;Сковорода 26см с антипригарным покрытием (тёмный) с ручкой;;32216;;;;;;1;;;;;;;;
5981759026538943056;Сковорода 28см с антипригарным покрытием (гранит);Сковорода 28см с антипригарным покрытием (гранит);;35451;;;;;;3;;;;;;;;
7468608765260412656;Сковорода лавашница 35см (гранит) с антипригарным покрытием;Сковорода лавашница 35см (гранит) с антипригарным покрытием;;35448;;;;;;6;;;;;;;;
8526830509736728223;Сотейник 30см с антипригарным покрытием (гранит) со съёмными ручками со стеклянной крышкой;Сотейник 30см с антипригарным покрытием (гранит) со съёмными ручками со стеклянной крышкой;;35034;;;;;;3;;;;;;;;
6298532943648926043;Сотейник 30см с антипригарным покрытием (светлый) со съёмными ручками со стеклянной крышкой;Сотейник 30см с антипригарным покрытием (светлый) со съёмными ручками со стеклянной крышкой;;32223;;;;;;4;;;;;;;;
1905291455507813055;Форма для выпечки;Форма для выпечки;;36123;;;;;;1;;;;;;;;
1905291455507813055;Форма для выпечки;Форма для выпечки;;36135;;;;;;2;;;;;;;;
2720117044222511953;Кастрюля 3л с антипригарным покрытием со стеклянной крышкой;Кастрюля 3л с антипригарным покрытием со стеклянной крышкой;;33702;;;;;;1;;;;;;;;
2720117044222511953;Кастрюля 3л с антипригарным покрытием со стеклянной крышкой;Кастрюля 3л с антипригарным покрытием со стеклянной крышкой;;33709;;;;;;1;;;;;;;;
5067921954919256010;Кастрюля 4л с антипригарным покрытием со стеклянной крышкой;Кастрюля 4л с антипригарным покрытием со стеклянной крышкой;;33708;;;;;;1;;;;;;;;
7365122135725044029;Кастрюля жаровня 3л с антипригарным покрытием со стеклянной крышкой;Кастрюля жаровня 3л с антипригарным покрытием со стеклянной крышкой;;33698;;;;;;1;;;;;;;;
7365122135725044029;Кастрюля жаровня 3л с антипригарным покрытием со стеклянной крышкой;Кастрюля жаровня 3л с антипригарным покрытием со стеклянной крышкой;;33707;;;;;;3;;;;;;;;
2722379744461432758;Кастрюля жаровня 4л с антипригарным покрытием со стеклянной крышкой;Кастрюля жаровня 4л с антипригарным покрытием со стеклянной крышкой;;33699;;;;;;1;;;;;;;;
2722379744461432758;Кастрюля жаровня 4л с антипригарным покрытием со стеклянной крышкой;Кастрюля жаровня 4л с антипригарным покрытием со стеклянной крышкой;;33706;;;;;;1;;;;;;;;
7681691666166237843;Сковорода 22см с антипригарным покрытием с ручкой;Сковорода 22см с антипригарным покрытием с ручкой;;33705;;;;;;1;;;;;;;;
7493121175234013030;Сковорода 26см с антипригарным покрытием с ручкой;Сковорода 26см с антипригарным покрытием с ручкой;;33703;;;;;;1;;;;;;;;
7493121175234013030;Сковорода 26см с антипригарным покрытием с ручкой;Сковорода 26см с антипригарным покрытием с ручкой;;33710;;;;;;1;;;;;;;;
1614455200703506272;Сковорода 26см;Сковорода 26см;;36482;;;;;;2;;;;;;;;
1614455200703506272;Сковорода 26см;Сковорода 26см;;36484;;;;;;4;;;;;;;;
619465454640010492;Сковорода 28см;Сковорода 28см;;36483;;;;;;3;;;;;;;;
8449770689479965014;Сковорода АП 260/60;Сковорода АП 260/60;;32214;;;;;;1;;;;;;;;
4099212621407219992;Сковорода АП 260/60 коричн;Сковорода АП 260/60 коричн;;32230;;;;;;10;;;;;;;;
642226194307073659;Сковорода гриль 28см;Сковорода гриль 28см;;35996;;;;;;2;;;;;;;;
7713457631398091687;Сковорода с ручкой 22см;Сковорода с ручкой 22см;;32224;;;;;;2;;;;;;;;
255611925156728044;Сковорода с ручкой 240/60;Сковорода с ручкой 240/60;;32210;;;;;;4;;;;;;;;
2303861176268587621;Сковорода с ручкой 26см индукция;Сковорода с ручкой 26см индукция;;36126;;;;;;4;;;;;;;;
4103520987066074917;Сковорода со съемной ручкой 260/60;Сковорода со съемной ручкой 260/60;;32251;;;;;;2;;;;;;;;
3982840575886921437;Гусятница 4\,5л ;Гусятница 4\,5л ;;31721;;;;;;1;;;;;;;;
6776254306228957476;Казан для плова с антипригарным покрытием 3\,5л со стеклянной крышкой;Казан для плова с антипригарным покрытием 3\,5л со стеклянной крышкой;;31376;;;;;;1;;;;;;;;
9183681319829443336;Казан для плова с антипригарным покрытием 4\,5л с крышкой;Казан для плова с антипригарным покрытием 4\,5л с крышкой;;32734;;;;;;1;;;;;;;;
7274764235723276981;Казан для плова с антипригарным покрытием 4\,5л со стеклянной крышкой;Казан для плова с антипригарным покрытием 4\,5л со стеклянной крышкой;;32687;;;;;;2;;;;;;;;
2763207122603403930;Кастрюля 1\,5л с антипригарным покрытием со съемной ручкой со стеклянной крышкой;Кастрюля 1\,5л с антипригарным покрытием со съемной ручкой со стеклянной крышкой;;32735;;;;;;2;;;;;;;;
7480329176171625855;Кастрюля 2л с антипригарным покрытием со стеклянной крышкой;Кастрюля 2л с антипригарным покрытием со стеклянной крышкой;;31373;;;;;;2;;;;;;;;
2720117044222511953;Кастрюля 3л с антипригарным покрытием со стеклянной крышкой;Кастрюля 3л с антипригарным покрытием со стеклянной крышкой;;32086;;;;;;2;;;;;;;;
292928383229164153;Кастрюля 8л с антипригарным покрытием с крышкой;Кастрюля 8л с антипригарным покрытием с крышкой;;32236;;;;;;1;;;;;;;;
6859686931566295320;Кастрюля жаровня 3л с антипригарным покрытием с крышкой;Кастрюля жаровня 3л с антипригарным покрытием с крышкой;;31719;;;;;;1;;;;;;;;
7365122135725044029;Кастрюля жаровня 3л с антипригарным покрытием со стеклянной крышкой;Кастрюля жаровня 3л с антипригарным покрытием со стеклянной крышкой;;32732;;;;;;4;;;;;;;;
2722379744461432758;Кастрюля жаровня 4л с антипригарным покрытием со стеклянной крышкой;Кастрюля жаровня 4л с антипригарным покрытием со стеклянной крышкой;;31375;;;;;;4;;;;;;;;
5351993113685227879;Кастрюля жаровня 5л с антипригарным покрытием с крышкой;Кастрюля жаровня 5л с антипригарным покрытием с крышкой;;32234;;;;;;2;;;;;;;;
1033927696883355616;Кастрюля с антипригарным покрытием 1\,5л;Кастрюля с антипригарным покрытием 1\,5л;;31720;;;;;;1;;;;;;;;
6060325144340185024;Сковорода 26см c антипригарным покрытием гранит;Сковорода 26см c антипригарным покрытием гранит;;36361;;;;;;4;;;;;;;;
6060325144340185024;Сковорода 26см c антипригарным покрытием гранит;Сковорода 26см c антипригарным покрытием гранит;;36362;;;;;;4;;;;;;;;
1431993514448160823;Сковорода 28см с антипригарным покрытием с ручкой;Сковорода 28см с антипригарным покрытием с ручкой;;32243;;;;;;1;;;;;;;;
7231203354538274778;Сковорода 28см с антипригарным покрытием со съемной ручкой;Сковорода 28см с антипригарным покрытием со съемной ручкой;;31724;;;;;;3;;;;;;;;
623906389202904568;Сковорода 30см с антипригарным покрытием со съемными ручками;Сковорода 30см с антипригарным покрытием со съемными ручками;;31725;;;;;;1;;;;;;;;
334337737723846397;Сковорода блинная 24см с антипригарным покрытием со съемной ручкой;Сковорода блинная 24см с антипригарным покрытием со съемной ручкой;;32736;;;;;;2;;;;;;;;
7954097989714737462;Сковорода вок 28см с антипригарным покрытием;Сковорода вок 28см с антипригарным покрытием;;35037;;;;;;2;;;;;;;;
7954097989714737462;Сковорода вок 28см с антипригарным покрытием;Сковорода вок 28см с антипригарным покрытием;;36644;;;;;;3;;;;;;;;
4454227470725396359;Сковорода вок 28см с антипригарным покрытием с ручкой со стеклянной крышкой;Сковорода вок 28см с антипригарным покрытием с ручкой со стеклянной крышкой;;32737;;;;;;1;;;;;;;;
5719548787034005444;Сковорода гриль 26см c антипригарным покрытием с ручкой;Сковорода гриль 26см c антипригарным покрытием с ручкой;;32242;;;;;;2;;;;;;;;
1151647404415799308;Сковорода лавашница 35см с антипригарным покрытием;Сковорода лавашница 35см с антипригарным покрытием;;36122;;;;;;4;;;;;;;;
467872583680559084;Сковорода лавашница 35см с антипригарным покрытием б/уп;Сковорода лавашница 35см с антипригарным покрытием б/уп;;31379;;;;;;6;;;;;;;;
4561059414482962747;Сковорода с антипригарным покрытием 28см;Сковорода с антипригарным покрытием 28см;;35038;;;;;;2;;;;;;;;
4561059414482962747;Сковорода с антипригарным покрытием 28см;Сковорода с антипригарным покрытием 28см;;35039;;;;;;5;;;;;;;;
8824300489168283133;Сотейник 30см с антипригарным покрытием со съёмными ручками со стеклянной крышкой;Сотейник 30см с антипригарным покрытием со съёмными ручками со стеклянной крышкой;;32731;;;;;;2;;;;;;;;
3256929991117566308;Форма для выпечки 20см Вафельница с антипригарным покрытием;Форма для выпечки 20см Вафельница с антипригарным покрытием;;32358;;;;;;1;;;;;;;;
5605445591053818415;Форма для выпечки орешница с антипригарным покрытием;Форма для выпечки орешница с антипригарным покрытием;;32688;;;;;;1;;;;;;;;
757717355530414114;Кастрюля 1\,5л с антипригарным покрытием (светлый) со съемной ручкой со стеклянной крышкой;Кастрюля 1\,5л с антипригарным покрытием (светлый) со съемной ручкой со стеклянной крышкой;;32249;;;;;;1;;;;;;;;
1774372643455849743;Кастрюля 2л с антипригарным (светлый) покрытием со стеклянной крышкой;Кастрюля 2л с антипригарным (светлый) покрытием со стеклянной крышкой;;31341;;;;;;1;;;;;;;;
9113038342726175553;Кастрюля 3л с антипригарным (светлый) покрытием со стеклянной крышкой;Кастрюля 3л с антипригарным (светлый) покрытием со стеклянной крышкой;;32239;;;;;;2;;;;;;;;
841052986562266618;Кастрюля 4л с антипригарным (светлый) покрытием со стеклянной крышкой;Кастрюля 4л с антипригарным (светлый) покрытием со стеклянной крышкой;;32238;;;;;;3;;;;;;;;
3748090993866692698;Кастрюля 6л с антипригарным (светлый) покрытием со стеклянной крышкой;Кастрюля 6л с антипригарным (светлый) покрытием со стеклянной крышкой;;35455;;;;;;2;;;;;;;;
7211819937251598338;Кастрюля жаровня 3л с антипригарным покрытием (светлый) со стеклянной крышкой;Кастрюля жаровня 3л с антипригарным покрытием (светлый) со стеклянной крышкой;;32237;;;;;;3;;;;;;;;
2584661415596964898;Кастрюля жаровня 4л с антипригарным покрытием (светлый) со стеклянной крышкой;Кастрюля жаровня 4л с антипригарным покрытием (светлый) со стеклянной крышкой;;32252;;;;;;2;;;;;;;;
3726068897114146358;Сковорода 26см с антипригарным покрытием (светлый) со съемной ручкой со стеклянной крышкой;Сковорода 26см с антипригарным покрытием (светлый) со съемной ручкой со стеклянной крышкой;;31340;;;;;;4;;;;;;;;
8941531044397665031;Сковорода 28см с антипригарным покрытием (светлый);Сковорода 28см с антипригарным покрытием (светлый);;35449;;;;;;2;;;;;;;;
7549877426266539862;Сковорода блинная 22см с антипригарным покрытием (светлый) со съемной ручкой;Сковорода блинная 22см с антипригарным покрытием (светлый) со съемной ручкой;;31727;;;;;;2;;;;;;;;
4982842614964864312;Сковорода блинная 24см с антипригарным покрытием (светлый) со съемной ручкой;Сковорода блинная 24см с антипригарным покрытием (светлый) со съемной ручкой;;31339;;;;;;2;;;;;;;;
2255457119233021134;Сотейник 30см с антипригарным (светлый) покрытием со съёмными ручками со стеклянной крышкой;Сотейник 30см с антипригарным (светлый) покрытием со съёмными ручками со стеклянной крышкой;;35035;;;;;;2;;;;;;;;
1541358037198219582;Вок с крышкой 24*7см Granit Palermo;Вок с крышкой 24*7см Granit Palermo;;35001;;;;;;2;;;;;;;;
7027433548767925663;Вок с крышкой 28*8см Granit Palermo;Вок с крышкой 28*8см Granit Palermo;;35002;;;;;;2;;;;;;;;
8782111129249077585;Жаровня 4\,4л Tempura Bronze;Жаровня 4\,4л Tempura Bronze;;35016;;;;;;2;;;;;;;;
5890696299099437206;Жаровня 5.6л Tempura Bronze;Жаровня 5.6л Tempura Bronze;;35017;;;;;;2;;;;;;;;
4423683692007811957;Кастрюля с крышкой 3.2л Lara Black;Кастрюля с крышкой 3.2л Lara Black;;35018;;;;;;1;;;;;;;;
4500025313059641246;Кастрюля с крышкой 4.4л Lara Standart;Кастрюля с крышкой 4.4л Lara Standart;;35010;;;;;;2;;;;;;;;
8610495984686143464;Кастрюля с крышкой 5\,7л Lara Standart;Кастрюля с крышкой 5\,7л Lara Standart;;35011;;;;;;2;;;;;;;;
3336444543561907749;Кастрюля с крышкой 6.1л Lara Apple;Кастрюля с крышкой 6.1л Lara Apple;;35014;;;;;;2;;;;;;;;
881918235606098713;Кастрюля с крышкой 7\,7л Lara Standart;Кастрюля с крышкой 7\,7л Lara Standart;;35012;;;;;;1;;;;;;;;
7311654113925476149;Ковш 2.7л Lara Apple;Ковш 2.7л Lara Apple;;35025;;;;;;1;;;;;;;;
928351893120183636;Набор посуды 6 предметов 2\,3л+4\,5л+5\,7л Lara Standart;Набор посуды 6 предметов 2\,3л+4\,5л+5\,7л Lara Standart;;35020;;;;;;1;;;;;;;;
1961400493624264794;Набор посуды 6 предметов 4\,4л+7\,7л + сотейник 2\,2л Lara Standart;Набор посуды 6 предметов 4\,4л+7\,7л + сотейник 2\,2л Lara Standart;;35023;;;;;;1;;;;;;;;
3813789632471074153;Сковорода с крышкой 24*5см Granit Rome;Сковорода с крышкой 24*5см Granit Rome;;35003;;;;;;2;;;;;;;;
8631181435452600277;Сковорода с крышкой 26*5\,5см Granit Rome;Сковорода с крышкой 26*5\,5см Granit Rome;;35004;;;;;;2;;;;;;;;
1469115499540495554;Сковорода с крышкой 28*8см Granit Rome;Сковорода с крышкой 28*8см Granit Rome;;35005;;;;;;2;;;;;;;;
5299678085284242337;Сковорода-гриль 26*4\,2см Granit Palermo;Сковорода-гриль 26*4\,2см Granit Palermo;;35000;;;;;;1;;;;;;;;
1041569513795558637;Сотейник 2л Lara Elite;Сотейник 2л Lara Elite;;35024;;;;;;1;;;;;;;;
696165188680580895;Чайник заварочный 700мл Lara;Чайник заварочный 700мл Lara;;35026;;;;;;1;;;;;;;;
8823281044942649860;Кастрюля 4\,0 Аппетит;Кастрюля 4\,0 Аппетит;;33870;;;;;;2;;;;;;;;
2796404872453741871;Кастрюля 5\,1 Аппетит;Кастрюля 5\,1 Аппетит;;33871;;;;;;2;;;;;;;;
7897208356231679641;Кастрюля 5\,7 Аппетит;Кастрюля 5\,7 Аппетит;;33872;;;;;;1;;;;;;;;
4252529469721501819;Набор кастрюль 3пр Аппетит;Набор кастрюль 3пр Аппетит;;31778;;;;;;1;;;;;;;;
6477931299405180273;Чайник 3\,0 Аппетит;Чайник 3\,0 Аппетит;;33873;;;;;;1;;;;;;;;
2817205404694996012;Кастрюля 2\,1л Грибы;Кастрюля 2\,1л Грибы;;31409;;;;;;5;;;;;;;;
2777693951335884205;Кастрюля 3\,1л Грибы;Кастрюля 3\,1л Грибы;;31410;;;;;;3;;;;;;;;
5527461686731311958;Кастрюля 4\,0л Грибы;Кастрюля 4\,0л Грибы;;33875;;;;;;2;;;;;;;;
4473133355588152619;Кастрюля 5\,1л Грибы;Кастрюля 5\,1л Грибы;;31411;;;;;;1;;;;;;;;
119619464576607918;Кастрюля 5\,7л Грибы;Кастрюля 5\,7л Грибы;;33876;;;;;;2;;;;;;;;
3956423740264697930;Набор кастрюль 3пр Грибы;Набор кастрюль 3пр Грибы;;33874;;;;;;1;;;;;;;;
6914841303785444214;Чайник 3\,0л Грибы;Чайник 3\,0л Грибы;;33877;;;;;;1;;;;;;;;
682832861975989561;Кастрюля 3\,1л Кухня;Кастрюля 3\,1л Кухня;;31413;;;;;;2;;;;;;;;
9041380592692221098;Кастрюля 4\,0л Кухня ;Кастрюля 4\,0л Кухня ;;32080;;;;;;1;;;;;;;;
6755500927627557001;Кастрюля 5\,1л Кухня;Кастрюля 5\,1л Кухня;;32081;;;;;;1;;;;;;;;
8435478025214341564;Набор кастрюль 3пр Кухня;Набор кастрюль 3пр Кухня;;31332;;;;;;1;;;;;;;;
7911184556394031020;Чайник 3\,0л Кухня;Чайник 3\,0л Кухня;;33878;;;;;;2;;;;;;;;
1012955268962167918;Набор кастрюль 3пр Лакомка;Набор кастрюль 3пр Лакомка;;32099;;;;;;1;;;;;;;;
7448797881374181439;Набор кастрюль 3пр Тыква;Набор кастрюль 3пр Тыква;;31718;;;;;;4;;;;;;;;
1692259400265054210;Кастрюля 2\,1л Яблоки;Кастрюля 2\,1л Яблоки;;33880;;;;;;1;;;;;;;;
4136329064466378985;Кастрюля 3\,1л Яблоки;Кастрюля 3\,1л Яблоки;;33881;;;;;;1;;;;;;;;
885488607196542341;Кастрюля 4\,0л Яблоки;Кастрюля 4\,0л Яблоки;;33882;;;;;;1;;;;;;;;
475925367695029195;Кастрюля 5\,1л Яблоки;Кастрюля 5\,1л Яблоки;;33883;;;;;;1;;;;;;;;
3709731034841304018;Кастрюля 5\,7л Яблоки;Кастрюля 5\,7л Яблоки;;33884;;;;;;1;;;;;;;;
8416097149292882724;Набор кастрюль 3пр Яблоки;Набор кастрюль 3пр Яблоки;;31779;;;;;;3;;;;;;;;
7002905765313546988;Чайник 3\,0л Яблоки;Чайник 3\,0л Яблоки;;33879;;;;;;1;;;;;;;;
5493505156647173190;Кастрюля 2\,2л Брокколи;Кастрюля 2\,2л Брокколи;;33907;;;;;;1;;;;;;;;
5048350530666871702;Кастрюля 4\,0л Брокколи;Кастрюля 4\,0л Брокколи;;33908;;;;;;2;;;;;;;;
8017778234203306038;Кастрюля 5\,3л Брокколи;Кастрюля 5\,3л Брокколи;;33909;;;;;;2;;;;;;;;
3946935490494486063;Кастрюля 7\,5л Брокколи;Кастрюля 7\,5л Брокколи;;33910;;;;;;1;;;;;;;;
7581389366598604930;Кастрюля 3л Вилладжо ;Кастрюля 3л Вилладжо ;;32691;;;;;;2;;;;;;;;
276167192553730839;Кастрюля 4л Вилладжо ;Кастрюля 4л Вилладжо ;;32692;;;;;;2;;;;;;;;
2684381734757607715;Чайник 2.5л;Чайник 2.5л;;34093;;;;;;2;;;;;;;;
745097622259356541;Кастрюля 2\,2л Горох;Кастрюля 2\,2л Горох;;33917;;;;;;1;;;;;;;;
801949929683627672;Кастрюля 3\,0л Горох;Кастрюля 3\,0л Горох;;33918;;;;;;1;;;;;;;;
1899201112903162146;Кастрюля 4\,0л Горох;Кастрюля 4\,0л Горох;;33919;;;;;;1;;;;;;;;
7730480908713741502;Кастрюля 5\,3л Горох;Кастрюля 5\,3л Горох;;33920;;;;;;1;;;;;;;;
8157654021995770061;Кастрюля 7\,5л Горох;Кастрюля 7\,5л Горох;;33921;;;;;;1;;;;;;;;
3793577139845521565;Кастрюля 5\,3л Ежевика;Кастрюля 5\,3л Ежевика;;34549;;;;;;2;;;;;;;;
4877898513343008764;Кастрюля2\,2л Ежевика;Кастрюля2\,2л Ежевика;;33912;;;;;;2;;;;;;;;
865193934234364057;Кастрюля3\,0л Ежевика;Кастрюля3\,0л Ежевика;;33913;;;;;;2;;;;;;;;
5040025584175477865;Кастрюля7\,5л Ежевика;Кастрюля7\,5л Ежевика;;33914;;;;;;2;;;;;;;;
1580704366580788790;Ковш с крышкой 1\,85л Ежевика;Ковш с крышкой 1\,85л Ежевика;;34550;;;;;;2;;;;;;;;
1836479509867924360;Чайник 2\,5л Ежевика;Чайник 2\,5л Ежевика;;33915;;;;;;1;;;;;;;;
4061491705351501212;Кастрюля 4л Картина;Кастрюля 4л Картина;;31327;;;;;;1;;;;;;;;
7322115971126579910;Кастрюля 7\,5л Картина ;Кастрюля 7\,5л Картина ;;32085;;;;;;1;;;;;;;;
8411702839212267977;Чайник 2\,5л Картина;Чайник 2\,5л Картина;;31329;;;;;;2;;;;;;;;
8680052013036606705;Набор кастрюль6/1 ковш Оливки;Набор кастрюль6/1 ковш Оливки;;33927;;;;;;1;;;;;;;;
4728137059677096015;Кастрюля 1\,7л Пикник;Кастрюля 1\,7л Пикник;;32082;;;;;;2;;;;;;;;
2239629444824322533;Кастрюля 2\,2л Пикник;Кастрюля 2\,2л Пикник;;31350;;;;;;1;;;;;;;;
3067359436836812927;Кастрюля 3л Пикник;Кастрюля 3л Пикник;;31349;;;;;;2;;;;;;;;
4559264905757656351;Кастрюля 4л Пикник;Кастрюля 4л Пикник;;31351;;;;;;2;;;;;;;;
8594496646896348894;Кастрюля 5\,3л Пикник;Кастрюля 5\,3л Пикник;;32083;;;;;;2;;;;;;;;
7610143247458202920;Кастрюля 7\,5л Пикник;Кастрюля 7\,5л Пикник;;32359;;;;;;1;;;;;;;;
3659038710805204867;Набор кастрюль2\,2л 4\,0л 5\,3л+ковш Пикник;Набор кастрюль2\,2л 4\,0л 5\,3л+ковш Пикник;;33885;;;;;;1;;;;;;;;
977164210740521617;Набор кастрюль 6пр 2\,2л 4\,0л 5\,3л Роза;Набор кастрюль 6пр 2\,2л 4\,0л 5\,3л Роза;;33897;;;;;;1;;;;;;;;
9178345531425784705;Кастрюля 2\,2л Эксклюзив;Кастрюля 2\,2л Эксклюзив;;34096;;;;;;1;;;;;;;;
4690291765657504900;Кастрюля 3л Эксклюзив;Кастрюля 3л Эксклюзив;;34097;;;;;;1;;;;;;;;
6716514565341862016;Набор кастрюль 6/1 ковш Терракот;Набор кастрюль 6/1 ковш Терракот;;33924;;;;;;1;;;;;;;;
4688382015090105130;Кастрюля 2\,2л Тоскана;Кастрюля 2\,2л Тоскана;;31228;;;;;;1;;;;;;;;
4771813775153406397;Кастрюля 5\,3л Тоскана;Кастрюля 5\,3л Тоскана;;31226;;;;;;2;;;;;;;;
8877031261628955126;Кастрюля 7\,5л Тоскана;Кастрюля 7\,5л Тоскана;;31225;;;;;;1;;;;;;;;
3222176514894620295;Кастрюля 2\,2л Фруктовое ассорти;Кастрюля 2\,2л Фруктовое ассорти;;33889;;;;;;2;;;;;;;;
7255255560124110195;Кастрюля 3\,0л Фруктовое ассорти;Кастрюля 3\,0л Фруктовое ассорти;;33890;;;;;;5;;;;;;;;
9156767282309614067;Кастрюля 4\,0л Фруктовое ассорти;Кастрюля 4\,0л Фруктовое ассорти;;33891;;;;;;3;;;;;;;;
2275343276062429470;Кастрюля 5\,3л Фруктовое ассорти;Кастрюля 5\,3л Фруктовое ассорти;;33892;;;;;;3;;;;;;;;
6227417299934028486;Кастрюля 7\,5л Фруктовое ассорти;Кастрюля 7\,5л Фруктовое ассорти;;33893;;;;;;2;;;;;;;;
5419316087766643133;Набор кастрюль 6пр 2\,2л 4\,0л 5\,3л Фруктовое ассорти;Набор кастрюль 6пр 2\,2л 4\,0л 5\,3л Фруктовое ассорти;;33895;;;;;;1;;;;;;;;
7309255965429754633;Чайник 2\,5л Фруктовое ассорти;Чайник 2\,5л Фруктовое ассорти;;33894;;;;;;3;;;;;;;;
7316144995892228353;Кастрюля 2\,2л Фруктовый сад;Кастрюля 2\,2л Фруктовый сад;;32087;;;;;;1;;;;;;;;
4236216017143771709;Кастрюля 3л Фруктовый сад;Кастрюля 3л Фруктовый сад;;31224;;;;;;3;;;;;;;;
8876795398508391154;Кастрюля 4л Фруктовый сад;Кастрюля 4л Фруктовый сад;;31223;;;;;;3;;;;;;;;
4212239085516193640;Кастрюля 5\,3л Фруктовый сад;Кастрюля 5\,3л Фруктовый сад;;31222;;;;;;3;;;;;;;;
994750641473840032;Набор посуды 6пр Фруктовый сад;Набор посуды 6пр Фруктовый сад;;34555;;;;;;2;;;;;;;;
8685431049415993124;Чайник 2\,5л Фруктовый сад;Чайник 2\,5л Фруктовый сад;;33887;;;;;;2;;;;;;;;
2119427077971918787;Кастрюля 3\,0л Фрукты;Кастрюля 3\,0л Фрукты;;33899;;;;;;2;;;;;;;;
408276992514007717;Кастрюля 4\,0л Фрукты;Кастрюля 4\,0л Фрукты;;33900;;;;;;2;;;;;;;;
3933218770164032616;Кастрюля 5\,3л Фрукты;Кастрюля 5\,3л Фрукты;;33901;;;;;;2;;;;;;;;
3896335262762847560;Кастрюля 7\,5л Фрукты;Кастрюля 7\,5л Фрукты;;33902;;;;;;3;;;;;;;;
1350439875999439100;Чайник 2\,5л Фрукты;Чайник 2\,5л Фрукты;;33903;;;;;;2;;;;;;;;
404063981439830332;Кувшин 1л Bistro;Кувшин 1л Bistro;;31387;;;;;;11;;;;;;;;
7978953448482370524;Кувшин 1\,15л Casablanca;Кувшин 1\,15л Casablanca;;31710;;;;;;1;;;;;;;;
5235688490813800834;Тортница 280см Patisserie (115028);Тортница 280см Patisserie (115028);;35797;;;;;;3;;;;;;;;
7468741775554263564;Крышка 22см низкая с пароотводом;Крышка 22см низкая с пароотводом;;31414;;;;;;3;;;;;;;;
9053629454349297745;Крышка 24см низкая с пароотводом;Крышка 24см низкая с пароотводом;;31415;;;;;;12;;;;;;;;
6166136748394558342;Крышка 26см низкая с пароотводом;Крышка 26см низкая с пароотводом;;31416;;;;;;1;;;;;;;;
7831157236328223495;Набор кастрюль 3пр Bon appetit;Набор кастрюль 3пр Bon appetit;;32378;;;;;;1;;;;;;;;
1315269960144196406;Кастрюля 2л Confitura белоснежная;Кастрюля 2л Confitura белоснежная;;31322;;;;;;2;;;;;;;;
5146045742912776344;Кастрюля 3л Confitura белоснежная;Кастрюля 3л Confitura белоснежная;;32360;;;;;;2;;;;;;;;
8863012982258863195;Кастрюля 4л Confitura белоснежная;Кастрюля 4л Confitura белоснежная;;31323;;;;;;2;;;;;;;;
3806994320059729797;Набор кастрюль 3пр Confitura белоснежная;Набор кастрюль 3пр Confitura белоснежная;;32376;;;;;;1;;;;;;;;
1282300010866812083;Кастрюля 2л Limon белоснежная;Кастрюля 2л Limon белоснежная;;32362;;;;;;2;;;;;;;;
3013994540615027080;Кастрюля 3л Limon белоснежная;Кастрюля 3л Limon белоснежная;;31221;;;;;;2;;;;;;;;
8834755025060205952;Кастрюля 4л Limon белоснежная;Кастрюля 4л Limon белоснежная;;32361;;;;;;2;;;;;;;;
9126746404637789645;Кастрюля 5л Limon белоснежная;Кастрюля 5л Limon белоснежная;;31220;;;;;;5;;;;;;;;
6140865940493640581;Набор кастрюль 3пр Limon белоснежная;Набор кастрюль 3пр Limon белоснежная;;32377;;;;;;1;;;;;;;;
8642234351975879507;Чайник со свистком 3л;Чайник со свистком 3л;;33072;;;;;;1;;;;;;;;
1808993410826202295;Кастрюля 3л Strawberry белоснежная;Кастрюля 3л Strawberry белоснежная;;31325;;;;;;3;;;;;;;;
5842396410594970329;Чайник 2л Strawberry белоснежная;Чайник 2л Strawberry белоснежная;;31324;;;;;;1;;;;;;;;
2543731494152338612;Чайник 3л Strawberry белоснежная;Чайник 3л Strawberry белоснежная;;32363;;;;;;1;;;;;;;;
2404737217615086413;Чайник 2л Крокусы белоснежная;Чайник 2л Крокусы белоснежная;;31346;;;;;;1;;;;;;;;
262693812270790608;Чайник 3л Маргаритки белоснежная;Чайник 3л Маргаритки белоснежная;;31343;;;;;;2;;;;;;;;
889599372430412507;Сковорода со съемной ручкой без крышки 24/5см Гранит;Сковорода со съемной ручкой без крышки 24/5см Гранит;;31370;;;;;;1;;;;;;;;
771841788245284751;Набор стаканов 255мл 6шт Версаче (130013);Набор стаканов 255мл 6шт Версаче (130013);;35786;;;;;;6;;;;;;;;
